name,final_adoption
0_13_10_3_0,0.9771347792760117
0_13_10_3_1,0.949043295065628
0_13_10_3_2,0.9386556060561919
0_13_10_3_3,0.9589676516218266
0_13_1_0_0,1.946032166493907e-30
0_13_1_0_1,1.341332667631465e-13
0_13_1_0_2,3.659437319933513e-18
0_13_1_0_3,1.021787250660594e-21
0_13_1_1_0,3.3873659157803574e-15
0_13_1_1_1,4.722928271137593e-14
0_13_1_1_2,1.0305456981229072e-13
0_13_1_1_3,2.5293594377131207e-11
0_13_1_2_0,1.0800704506520893e-15
0_13_1_2_1,1.0208871435123443e-13
0_13_1_2_2,5.742648456745127e-13
0_13_1_2_3,2.830887386683044e-13
0_13_1_3_0,1.189279188173504e-11
0_13_1_3_1,4.450234908733016e-11
0_13_1_3_2,1.0173784902537034e-11
0_13_1_3_3,1.6167597571369644e-11
0_13_2_0_0,1.946032166493907e-30
0_13_2_0_1,0.0013549543798036072
0_13_2_0_2,1.3371103923019167e-15
0_13_2_0_3,9.332038246269108e-16
0_13_2_1_0,1.110909334643172e-14
0_13_2_1_1,7.268920424892772e-12
0_13_2_1_2,2.1427182770014614e-12
0_13_2_1_3,3.761269324142154e-10
0_13_2_2_0,1.507551073728742e-11
0_13_2_2_1,1.1912635261404788e-10
0_13_2_2_2,2.3331409066934574e-11
0_13_2_2_3,2.8355585559365496e-11
0_13_2_3_0,3.047581056244199e-10
0_13_2_3_1,5.169564148362395e-10
0_13_2_3_2,4.2800674780757304e-10
0_13_2_3_3,2.9716830371762574e-10
0_13_3_0_0,4.225107177037759e-29
0_13_3_0_1,3.56786959777424e-10
0_13_3_0_2,0.0006819236232625976
0_13_3_0_3,5.741372043059818e-16
0_13_3_1_0,4.95718031997209e-11
0_13_3_1_1,3.4351152064401637e-09
0_13_3_1_2,2.117346668470812e-09
0_13_3_1_3,7.348553435981719e-09
0_13_3_2_0,8.780593404171007e-05
0_13_3_2_1,1.327667174344421e-08
0_13_3_2_2,9.021865811628626e-09
0_13_3_2_3,2.018098421983921e-09
0_13_3_3_0,2.7441103586561188e-08
0_13_3_3_1,3.990489736068012e-08
0_13_3_3_2,1.3317347033787894e-08
0_13_3_3_3,1.2831489193511411e-08
0_13_4_0_0,5.063321791914352e-13
0_13_4_0_1,7.1342785834613424e-09
0_13_4_0_2,0.00931026886858009
0_13_4_0_3,3.9785012854449176e-08
0_13_4_1_0,0.0005430223594683164
0_13_4_1_1,5.846330929839018e-07
0_13_4_1_2,2.9503233131063996e-07
0_13_4_1_3,4.223759463468403e-07
0_13_4_2_0,1.881196116548773e-08
0_13_4_2_1,7.476520280259229e-07
0_13_4_2_2,1.543568989641694e-07
0_13_4_2_3,1.3884613248808627e-07
0_13_4_3_0,8.369424737371186e-07
0_13_4_3_1,1.8633701207890388e-06
0_13_4_3_2,6.432929012421919e-07
0_13_4_3_3,7.983345702128174e-07
0_13_5_0_0,5.485533586674636e-09
0_13_5_0_1,5.7810270793188485e-06
0_13_5_0_2,2.069856966798999e-05
0_13_5_0_3,3.072421114388948e-05
0_13_5_1_0,1.1119124407352265e-05
0_13_5_1_1,9.406058427105125e-06
0_13_5_1_2,2.4637514755590917e-05
0_13_5_1_3,6.059342678638388e-05
0_13_5_2_0,5.04775315303166e-06
0_13_5_2_1,5.946306239102163e-05
0_13_5_2_2,5.1822764680829555e-05
0_13_5_2_3,1.7189590233874086e-05
0_13_5_3_0,6.441127015552289e-05
0_13_5_3_1,6.0702909752048254e-05
0_13_5_3_2,4.437596121769319e-05
0_13_5_3_3,2.283706147080767e-05
0_13_6_0_0,0.015345713444441487
0_13_6_0_1,0.008904251835694136
0_13_6_0_2,0.006795553352375473
0_13_6_0_3,0.004918966338620401
0_13_6_1_0,0.01442843328151539
0_13_6_1_1,0.00252085808697368
0_13_6_1_2,0.005918820226888017
0_13_6_1_3,0.003397361538743478
0_13_6_2_0,0.013184446440160803
0_13_6_2_1,0.0047405252821204
0_13_6_2_2,0.0038055976775024725
0_13_6_2_3,0.0011740661811468424
0_13_6_3_0,0.015215982409627758
0_13_6_3_1,0.005029466742205278
0_13_6_3_2,0.0018690180949976585
0_13_6_3_3,0.004034042077995552
0_13_7_0_0,0.6960135456273759
0_13_7_0_1,0.4761709157896951
0_13_7_0_2,0.2995014775523251
0_13_7_0_3,0.29188814048274103
0_13_7_1_0,0.2766099169737853
0_13_7_1_1,0.12534875371174162
0_13_7_1_2,0.11735105993433793
0_13_7_1_3,0.14652523026476832
0_13_7_2_0,0.12551917588117778
0_13_7_2_1,0.13086951822919385
0_13_7_2_2,0.13110372845953908
0_13_7_2_3,0.12566618657888337
0_13_7_3_0,0.17115609207148275
0_13_7_3_1,0.1975813372680631
0_13_7_3_2,0.12499683738698708
0_13_7_3_3,0.14399287139113442
0_13_8_0_0,0.9750263963184844
0_13_8_0_1,0.8099127678723224
0_13_8_0_2,0.9479610617441003
0_13_8_0_3,0.9721791381259328
0_13_8_1_0,0.9195494562240599
0_13_8_1_1,0.9002791034514683
0_13_8_1_2,0.9047954980246075
0_13_8_1_3,0.8634722434748885
0_13_8_2_0,0.8754753858197624
0_13_8_2_1,0.9036475368197795
0_13_8_2_2,0.9056613125881571
0_13_8_2_3,0.9088019478707248
0_13_8_3_0,0.9082116374240495
0_13_8_3_1,0.9161188082910224
0_13_8_3_2,0.8812151867427944
0_13_8_3_3,0.9222091952115024
0_13_9_0_0,0.9999999943495816
0_13_9_0_1,0.9021594132538076
0_13_9_0_2,0.9912404996509457
0_13_9_0_3,0.9785872875088834
0_13_9_1_0,0.9654923293093556
0_13_9_1_1,0.9276385101635092
0_13_9_1_2,0.9194013801253282
0_13_9_1_3,0.9253611322656075
0_13_9_2_0,0.9384515299917183
0_13_9_2_1,0.9237085274100096
0_13_9_2_2,0.9328600998871602
0_13_9_2_3,0.9416894471103197
0_13_9_3_0,0.9702749922027656
0_13_9_3_1,0.9416964828017915
0_13_9_3_2,0.9358767273562772
0_13_9_3_3,0.9487190797872934
0_14_0_0_0,1.212383100282212e-30
0_14_0_0_1,8.669196706363908e-15
0_14_0_0_2,3.833433183577799e-18
0_14_0_0_3,2.9150647732962465e-19
0_14_0_1_0,1.4227621719460095e-13
0_14_0_1_1,4.115517924898134e-14
0_14_0_1_2,4.275934064231875e-15
0_14_0_1_3,1.9497266513675788e-13
0_14_0_2_0,6.361619917484189e-16
0_14_0_2_1,3.6193932892935447e-13
0_14_0_2_2,4.669102746258424e-13
0_14_0_2_3,2.753713130396364e-14
0_14_0_3_0,8.882875997008562e-13
0_14_0_3_1,1.0673396202912566e-11
0_14_0_3_2,1.2654531077080634e-12
0_14_0_3_3,1.929699145929172e-12
0_14_10_0_0,0.9999999941926746
0_14_10_0_1,0.9009285530792801
0_14_10_0_2,0.975966014162889
0_14_10_0_3,0.9999999891069413
0_14_10_1_0,0.9799436140119382
0_14_10_1_1,0.9703324263086591
0_14_10_1_2,0.9386548800786465
0_14_10_1_3,0.9843894530973045
0_14_10_2_0,0.9602202891883429
0_14_10_2_1,0.970253768561894
0_14_10_2_2,0.976405585204846
0_14_10_2_3,0.9588152305868662
0_14_10_3_0,0.9801992650798443
0_14_10_3_1,0.9695146920520409
0_14_10_3_2,0.9567151439571029
0_14_10_3_3,0.9728699426503868
0_14_1_0_0,6.718613390716753e-26
0_14_1_0_1,2.9618187742224014e-12
0_14_1_0_2,0.0003794409264994862
0_14_1_0_3,8.634572240168199e-16
0_14_1_1_0,3.401255999675693e-11
0_14_1_1_1,2.6132714538885038e-11
0_14_1_1_2,5.119418380514335e-13
0_14_1_1_3,4.707995022051521e-11
0_14_1_2_0,3.417253799258021e-13
0_14_1_2_1,2.5524567990020327e-11
0_14_1_2_2,2.797066687510756e-11
0_14_1_2_3,1.146810091133047e-12
0_14_1_3_0,9.855200363009383e-11
0_14_1_3_1,9.266560825882807e-11
0_14_1_3_2,4.256274693680891e-11
0_14_1_3_3,1.2410607321113457e-10
0_14_2_0_0,2.3154363385360307e-25
0_14_2_0_1,2.6001426036789235e-12
0_14_2_0_2,4.95148006051382e-13
0_14_2_0_3,6.585829376916735e-14
0_14_2_1_0,5.037410568082883e-10
0_14_2_1_1,3.5917988281024524e-10
0_14_2_1_2,3.655750923059766e-10
0_14_2_1_3,8.211642131000749e-10
0_14_2_2_0,7.022151341753545e-05
0_14_2_2_1,1.8048071366327162e-09
0_14_2_2_2,9.803883880156626e-10
0_14_2_2_3,1.2529922725821983e-10
0_14_2_3_0,3.4582410513525133e-09
0_14_2_3_1,8.02905820108549e-09
0_14_2_3_2,1.0793788338007783e-09
0_14_2_3_3,2.4659809261531387e-09
0_14_3_0_0,3.5208707182389896e-18
0_14_3_0_1,3.8158973330855174e-11
0_14_3_0_2,1.5980011983444435e-08
0_14_3_0_3,8.814856060895657e-13
0_14_3_1_0,5.26992461931891e-08
0_14_3_1_1,5.589229641761159e-08
0_14_3_1_2,5.6026875442735485e-08
0_14_3_1_3,5.964708441222746e-08
0_14_3_2_0,4.825751464654467e-10
0_14_3_2_1,1.9508791374660214e-07
0_14_3_2_2,3.3882126381759785e-07
0_14_3_2_3,2.400172759043172e-08
0_14_3_3_0,2.8048474565872766e-07
0_14_3_3_1,7.752413644876959e-07
0_14_3_3_2,7.99913983161492e-08
0_14_3_3_3,5.4892108703013504e-08
0_14_4_0_0,2.9237167141074028e-08
0_14_4_0_1,4.2332660490883665e-06
0_14_4_0_2,8.278868863916812e-07
0_14_4_0_3,3.800974034292892e-07
0_14_4_1_0,2.1708610444093786e-06
0_14_4_1_1,3.2440388551554706e-06
0_14_4_1_2,2.6011478183992414e-06
0_14_4_1_3,1.553593981222645e-05
0_14_4_2_0,1.2688127674082939e-06
0_14_4_2_1,7.685809642236196e-06
0_14_4_2_2,5.690379079693066e-06
0_14_4_2_3,5.754336202888495e-07
0_14_4_3_0,6.257268716297734e-06
0_14_4_3_1,1.0863904893259193e-05
0_14_4_3_2,1.0384171252888085e-05
0_14_4_3_3,8.886506170004668e-06
0_14_5_0_0,0.0013697192951437952
0_14_5_0_1,3.204864697180648e-05
0_14_5_0_2,0.000111117073169347
0_14_5_0_3,1.5647667074107437e-05
0_14_5_1_0,0.00025979924746669043
0_14_5_1_1,0.0002275974767190439
0_14_5_1_2,0.0001225397686072891
0_14_5_1_3,0.0003916170656211184
0_14_5_2_0,5.483886074237737e-05
0_14_5_2_1,0.00034872519023602694
0_14_5_2_2,0.000311295703477096
0_14_5_2_3,5.531485848488796e-05
0_14_5_3_0,0.00013016980958987522
0_14_5_3_1,0.0007394650398171041
0_14_5_3_2,0.00031251031900719534
0_14_5_3_3,0.00038488180560698586
0_14_6_0_0,0.010444733303602615
0_14_6_0_1,0.010537741179331957
0_14_6_0_2,0.03875410098833025
0_14_6_0_3,0.022683592223202823
0_14_6_1_0,0.039394986636440005
0_14_6_1_1,0.008414645631124837
0_14_6_1_2,0.006416070447757124
0_14_6_1_3,0.009340855744636303
0_14_6_2_0,0.012426403457976073
0_14_6_2_1,0.010255969182137437
0_14_6_2_2,0.008785361806196882
0_14_6_2_3,0.0039712689435880905
0_14_6_3_0,0.0117374253010523
0_14_6_3_1,0.017499217381516732
0_14_6_3_2,0.009066560662695943
0_14_6_3_3,0.013238373804033744
0_14_7_0_0,0.7877729221691028
0_14_7_0_1,0.6059889444450574
0_14_7_0_2,0.5131813263951032
0_14_7_0_3,0.17164158219692094
0_14_7_1_0,0.268499858648197
0_14_7_1_1,0.13178431747877123
0_14_7_1_2,0.1564532730412046
0_14_7_1_3,0.27163593606870723
0_14_7_2_0,0.1783285337793185
0_14_7_2_1,0.25784949805125384
0_14_7_2_2,0.2333052310750965
0_14_7_2_3,0.17029250815024985
0_14_7_3_0,0.20590493033632362
0_14_7_3_1,0.22268170646245594
0_14_7_3_2,0.1879519382604001
0_14_7_3_3,0.23041546170077998
0_14_8_0_0,0.9999999949064209
0_14_8_0_1,0.8183228755907552
0_14_8_0_2,0.9512096262297685
0_14_8_0_3,0.9736881718512225
0_14_8_1_0,0.9496038792502645
0_14_8_1_1,0.9160341028986554
0_14_8_1_2,0.9225625731569679
0_14_8_1_3,0.9275523310668723
0_14_8_2_0,0.9449844569405341
0_14_8_2_1,0.9064619824029628
0_14_8_2_2,0.9364948677183318
0_14_8_2_3,0.8928584275116473
0_14_8_3_0,0.9339854748553963
0_14_8_3_1,0.9375764048087106
0_14_8_3_2,0.9134868102157732
0_14_8_3_3,0.9434133394906772
0_14_9_0_0,0.9999999941926746
0_14_9_0_1,0.9007273468375776
0_14_9_0_2,0.9761264192954325
0_14_9_0_3,0.999999989513715
0_14_9_1_0,0.980800952963821
0_14_9_1_1,0.9596289355199337
0_14_9_1_2,0.9307939784958482
0_14_9_1_3,0.9781775625984938
0_14_9_2_0,0.9595425977358629
0_14_9_2_1,0.9598001222204446
0_14_9_2_2,0.968890713186742
0_14_9_2_3,0.9509841621301254
0_14_9_3_0,0.9804686879143066
0_14_9_3_1,0.9654449371848731
0_14_9_3_2,0.9468010235198894
0_14_9_3_3,0.9637552330106196
0_15_0_0_0,1.9272695963801397e-30
0_15_0_0_1,1.0599285908303815e-11
0_15_0_0_2,0.00013626230756450908
0_15_0_0_3,3.029629273794338e-17
0_15_0_1_0,2.004355090274935e-14
0_15_0_1_1,1.8137324162027732e-11
0_15_0_1_2,1.2237417280305046e-11
0_15_0_1_3,3.3390437318460756e-11
0_15_0_2_0,9.414095879913427e-13
0_15_0_2_1,1.243412398371121e-10
0_15_0_2_2,2.9694479303600756e-11
0_15_0_2_3,2.7791121988153557e-12
0_15_0_3_0,4.8689127107436695e-11
0_15_0_3_1,6.299553594538492e-11
0_15_0_3_2,2.8718882450111367e-11
0_15_0_3_3,4.2398972028134194e-11
0_15_10_0_0,0.9999999941361846
0_15_10_0_1,0.8999999909134665
0_15_10_0_2,0.9999999917738618
0_15_10_0_3,0.999999988342907
0_15_10_1_0,0.9949187194658926
0_15_10_1_1,0.9678115342407074
0_15_10_1_2,0.9814094014169001
0_15_10_1_3,0.9932248294908199
0_15_10_2_0,0.9908447195544974
0_15_10_2_1,0.9863143922699193
0_15_10_2_2,0.994964899308578
0_15_10_2_3,0.9834029663705104
0_15_10_3_0,0.995001573340774
0_15_10_3_1,0.9902960558998336
0_15_10_3_2,0.9642238526833485
0_15_10_3_3,0.9858238031186153
0_15_1_0_0,2.4174409867809455e-24
0_15_1_0_1,6.130759450560038e-10
0_15_1_0_2,1.5915354126005863e-12
0_15_1_0_3,3.7014068827458706e-14
0_15_1_1_0,1.4199816498374076e-11
0_15_1_1_1,1.1768367103439674e-09
0_15_1_1_2,4.6267537954591e-10
0_15_1_1_3,2.4996619310701514e-09
0_15_1_2_0,1.1660279301153782e-10
0_15_1_2_1,5.817645128959495e-09
0_15_1_2_2,3.10516920354047e-09
0_15_1_2_3,2.7287746772410223e-10
0_15_1_3_0,2.0320182487167575e-09
0_15_1_3_1,3.7079536166697156e-09
0_15_1_3_2,1.386929568581697e-09
0_15_1_3_3,2.306125277846746e-09
0_15_2_0_0,2.417440942767739e-24
0_15_2_0_1,0.0029539493216304753
0_15_2_0_2,9.976279080828377e-12
0_15_2_0_3,1.3226963717641655e-13
0_15_2_1_0,1.6934289856763474e-10
0_15_2_1_1,2.147345855600295e-08
0_15_2_1_2,3.597645462369169e-08
0_15_2_1_3,6.255551696042088e-08
0_15_2_2_0,6.3565044795654e-10
0_15_2_2_1,9.494732850179927e-08
0_15_2_2_2,6.32347170131893e-08
0_15_2_2_3,1.0140479394078216e-08
0_15_2_3_0,4.246688805062324e-08
0_15_2_3_1,1.3053280956676038e-07
0_15_2_3_2,6.22120227438833e-08
0_15_2_3_3,4.427998377630505e-08
0_15_3_0_0,1.0339968033490273e-22
0_15_3_0_1,6.513703735508665e-11
0_15_3_0_2,0.00024138457420172488
0_15_3_0_3,2.3040719814743882e-09
0_15_3_1_0,2.060036472642655e-08
0_15_3_1_1,1.2494621255714345e-06
0_15_3_1_2,2.2047533623981144e-06
0_15_3_1_3,2.9041301389976868e-06
0_15_3_2_0,1.3654882220887243e-07
0_15_3_2_1,6.776774138937774e-06
0_15_3_2_2,2.215039651590315e-06
0_15_3_2_3,1.2119332613397924e-06
0_15_3_3_0,4.699282552692881e-07
0_15_3_3_1,4.4461712621039615e-06
0_15_3_3_2,2.5520076960006423e-06
0_15_3_3_3,2.5994838661684177e-06
0_15_4_0_0,0.00028153546580816225
0_15_4_0_1,0.00022211424219962015
0_15_4_0_2,6.290613921771618e-07
0_15_4_0_3,3.8432770169743616e-07
0_15_4_1_0,2.5606824334883734e-06
0_15_4_1_1,1.7125062904649266e-05
0_15_4_1_2,3.5581600334522644e-05
0_15_4_1_3,2.7560778930802268e-05
0_15_4_2_0,7.71698146356787e-06
0_15_4_2_1,4.532270335153845e-05
0_15_4_2_2,6.129379935002684e-05
0_15_4_2_3,2.4319404450195918e-05
0_15_4_3_0,4.0795444932556976e-05
0_15_4_3_1,6.241886454926297e-05
0_15_4_3_2,4.9211331515090614e-05
0_15_4_3_3,3.4269773545198145e-05
0_15_5_0_0,0.0001695214062246889
0_15_5_0_1,0.0006764123654490224
0_15_5_0_2,0.0001019346542330262
0_15_5_0_3,0.0001847506579006476
0_15_5_1_0,3.479209859410997e-05
0_15_5_1_1,0.0005981516420393461
0_15_5_1_2,0.0008055733422100294
0_15_5_1_3,0.0014123404364078454
0_15_5_2_0,0.00024387281547492794
0_15_5_2_1,0.0012980929520151202
0_15_5_2_2,0.0011330636281570803
0_15_5_2_3,0.0008469283645016416
0_15_5_3_0,0.0005943144142246752
0_15_5_3_1,0.0009963882413013838
0_15_5_3_2,0.0011478186544553741
0_15_5_3_3,0.0008767412798777891
0_15_6_0_0,0.02906178730903384
0_15_6_0_1,0.009725557231996607
0_15_6_0_2,0.015274150155694288
0_15_6_0_3,0.028358460753388794
0_15_6_1_0,0.0106985604406053
0_15_6_1_1,0.01811892899501127
0_15_6_1_2,0.02094738726556795
0_15_6_1_3,0.02895040580273138
0_15_6_2_0,0.010569921714525154
0_15_6_2_1,0.02493343309611422
0_15_6_2_2,0.01558118721568652
0_15_6_2_3,0.013564383940489262
0_15_6_3_0,0.024422400534501135
0_15_6_3_1,0.020351013443987584
0_15_6_3_2,0.017209504333653754
0_15_6_3_3,0.019447928492307955
0_15_7_0_0,0.321693449792569
0_15_7_0_1,0.2617723692290754
0_15_7_0_2,0.571948517277789
0_15_7_0_3,0.18589733282565035
0_15_7_1_0,0.37811163432849315
0_15_7_1_1,0.1785951205046007
0_15_7_1_2,0.19520310079314313
0_15_7_1_3,0.3137463681450765
0_15_7_2_0,0.2212297442675309
0_15_7_2_1,0.3107337909048225
0_15_7_2_2,0.27934749669124614
0_15_7_2_3,0.24248062406345053
0_15_7_3_0,0.25111937375228144
0_15_7_3_1,0.26571326563234815
0_15_7_3_2,0.2621424637370548
0_15_7_3_3,0.26763296899452327
0_15_8_0_0,0.9999999944905662
0_15_8_0_1,0.8091781436745109
0_15_8_0_2,0.9420498299860574
0_15_8_0_3,0.9759337372533674
0_15_8_1_0,0.9369545557677421
0_15_8_1_1,0.9383701860210862
0_15_8_1_2,0.9357388133907668
0_15_8_1_3,0.9654737309630593
0_15_8_2_0,0.9461514033170075
0_15_8_2_1,0.9484501619456253
0_15_8_2_2,0.9388350483879919
0_15_8_2_3,0.9357342856274141
0_15_8_3_0,0.9579894582252508
0_15_8_3_1,0.959495948140056
0_15_8_3_2,0.9377352613700791
0_15_8_3_3,0.9433263553561367
0_15_9_0_0,0.9999999941361846
0_15_9_0_1,0.8999999911917218
0_15_9_0_2,0.9999999920660394
0_15_9_0_3,0.9999999888024034
0_15_9_1_0,0.9951383289217283
0_15_9_1_1,0.9708270216005986
0_15_9_1_2,0.9739103276528353
0_15_9_1_3,0.9846035053839778
0_15_9_2_0,0.980231311745859
0_15_9_2_1,0.9746275274981898
0_15_9_2_2,0.9909871123593161
0_15_9_2_3,0.9724972513404349
0_15_9_3_0,0.9949324312985909
0_15_9_3_1,0.9798054148826635
0_15_9_3_2,0.9617808048244573
0_15_9_3_3,0.982253986886541
0_16_0_0_0,0.00014610229153796475
0_16_0_0_1,9.433096259778624e-09
0_16_0_0_2,6.870959468353577e-05
0_16_0_0_3,7.62117714819885e-13
0_16_0_1_0,1.3490501025925178e-13
0_16_0_1_1,5.824310887859492e-10
0_16_0_1_2,2.484735051944941e-10
0_16_0_1_3,7.425380743764968e-10
0_16_0_2_0,1.2693381530336024e-11
0_16_0_2_1,9.743607359615534e-10
0_16_0_2_2,1.494911178946784e-09
0_16_0_2_3,2.685950278804377e-10
0_16_0_3_0,6.018739184349691e-10
0_16_0_3_1,1.8726418150174644e-09
0_16_0_3_2,2.2693326999813377e-09
0_16_0_3_3,1.5953969718948984e-09
0_16_10_0_0,0.9999999940439608
0_16_10_0_1,0.9954657565856189
0_16_10_0_2,0.9999999913272357
0_16_10_0_3,0.9999999881282047
0_16_10_1_0,0.9999999924283655
0_16_10_1_1,0.9972438156546332
0_16_10_1_2,0.9874695016757083
0_16_10_1_3,0.991443769535574
0_16_10_2_0,0.9938280994395433
0_16_10_2_1,0.9927634688298171
0_16_10_2_2,0.9930300850458353
0_16_10_2_3,0.9941559039018435
0_16_10_3_0,0.9924297053403498
0_16_10_3_1,0.9974123200707453
0_16_10_3_2,0.9908100359348317
0_16_10_3_3,0.9943792134712207
0_16_1_0_0,4.7122193589590843e-17
0_16_1_0_1,4.474136547396496e-08
0_16_1_0_2,4.335041874223807e-11
0_16_1_0_3,3.416380158320663e-12
0_16_1_1_0,2.2767894410027375e-10
0_16_1_1_1,2.9525611662099815e-08
0_16_1_1_2,1.0075951398573643e-08
0_16_1_1_3,2.470701625562368e-08
0_16_1_2_0,7.544255151503441e-10
0_16_1_2_1,1.9060346314579223e-08
0_16_1_2_2,4.193409588141541e-08
0_16_1_2_3,1.111617714601823e-08
0_16_1_3_0,1.481954948403408e-08
0_16_1_3_1,4.21755193781743e-08
0_16_1_3_2,5.373873826934899e-08
0_16_1_3_3,3.737590121807693e-08
0_16_2_0_0,3.388680586812208e-14
0_16_2_0_1,4.076933018135724e-07
0_16_2_0_2,0.0026478144339313905
0_16_2_0_3,5.9975139787888804e-12
0_16_2_1_0,2.7741824924153105e-09
0_16_2_1_1,2.927656155662708e-07
0_16_2_1_2,3.9736735669410153e-07
0_16_2_1_3,5.541857647485414e-07
0_16_2_2_0,6.070771751267505e-09
0_16_2_2_1,4.380091366537499e-07
0_16_2_2_2,6.581153928958878e-07
0_16_2_2_3,1.999293603843171e-07
0_16_2_3_0,2.6970207642334675e-07
0_16_2_3_1,9.883013587533113e-07
0_16_2_3_2,8.107837042372788e-07
0_16_2_3_3,9.013574183493817e-07
0_16_3_0_0,3.888065854534847e-12
0_16_3_0_1,1.618791248695951e-05
0_16_3_0_2,7.852009111666872e-10
0_16_3_0_3,1.4478616648070293e-08
0_16_3_1_0,5.5760995784519944e-08
0_16_3_1_1,4.62641942387952e-06
0_16_3_1_2,6.063492848024112e-06
0_16_3_1_3,1.494430274127553e-05
0_16_3_2_0,9.012232084885339e-07
0_16_3_2_1,1.0155317991123537e-05
0_16_3_2_2,1.2966111355927484e-05
0_16_3_2_3,4.565371934759972e-06
0_16_3_3_0,1.1279481291303952e-05
0_16_3_3_1,1.8749834279768702e-05
0_16_3_3_2,1.7929853954016807e-05
0_16_3_3_3,1.1239977766372901e-05
0_16_4_0_0,0.00039780173007523934
0_16_4_0_1,0.0006818283780843374
0_16_4_0_2,8.13959472362172e-05
0_16_4_0_3,1.0868542449800376e-05
0_16_4_1_0,1.0287843062874606e-06
0_16_4_1_1,0.00010812303171501204
0_16_4_1_2,0.0001295398362568933
0_16_4_1_3,0.00017941741149471384
0_16_4_2_0,1.2299640102499431e-05
0_16_4_2_1,0.0001279843117049508
0_16_4_2_2,0.0001622697734149367
0_16_4_2_3,9.203846834087766e-05
0_16_4_3_0,0.0001952694042739382
0_16_4_3_1,0.00026848667396525656
0_16_4_3_2,0.00022852735601549079
0_16_4_3_3,0.0001516666461236475
0_16_5_0_0,0.0003628088942958145
0_16_5_0_1,0.02413192297191327
0_16_5_0_2,0.0001791343648708719
0_16_5_0_3,0.0007128972641888608
0_16_5_1_0,0.00020337566696117604
0_16_5_1_1,0.0020500177223965956
0_16_5_1_2,0.0026965118711315145
0_16_5_1_3,0.0022499390237771667
0_16_5_2_0,0.0006414291718113055
0_16_5_2_1,0.0015116935480003028
0_16_5_2_2,0.0024928134757824403
0_16_5_2_3,0.0013708882510323913
0_16_5_3_0,0.003432022840177509
0_16_5_3_1,0.003125094094886552
0_16_5_3_2,0.0030823391207820973
0_16_5_3_3,0.0024705368554364115
0_16_6_0_0,0.015413974918528098
0_16_6_0_1,0.04763823915004075
0_16_6_0_2,0.047912612865149584
0_16_6_0_3,0.02968592584493722
0_16_6_1_0,0.013090243067948691
0_16_6_1_1,0.028954247378431504
0_16_6_1_2,0.03791300338031757
0_16_6_1_3,0.03729130465116569
0_16_6_2_0,0.03204931391364876
0_16_6_2_1,0.026960435900498837
0_16_6_2_2,0.03865196446137295
0_16_6_2_3,0.020932037525244224
0_16_6_3_0,0.04083094278306736
0_16_6_3_1,0.03509917110670052
0_16_6_3_2,0.03271325923588381
0_16_6_3_3,0.03496384742905497
0_16_7_0_0,0.7812218272463853
0_16_7_0_1,0.48189852218835016
0_16_7_0_2,0.5257402367726469
0_16_7_0_3,0.30161251698679103
0_16_7_1_0,0.4207754889248866
0_16_7_1_1,0.3251239949229545
0_16_7_1_2,0.30184181226017825
0_16_7_1_3,0.38258549930807895
0_16_7_2_0,0.2611192596034076
0_16_7_2_1,0.3722901192397552
0_16_7_2_2,0.4483957539842865
0_16_7_2_3,0.3200547808757649
0_16_7_3_0,0.3706125769528747
0_16_7_3_1,0.3915570702767972
0_16_7_3_2,0.39307216814816415
0_16_7_3_3,0.31690701559075074
0_16_8_0_0,0.9999999941926746
0_16_8_0_1,0.8984122877712857
0_16_8_0_2,0.951413626613954
0_16_8_0_3,0.9763565483257799
0_16_8_1_0,0.9719780279367
0_16_8_1_1,0.9692814631444496
0_16_8_1_2,0.9637440424850823
0_16_8_1_3,0.9813071182292332
0_16_8_2_0,0.9781950612169721
0_16_8_2_1,0.960904315295574
0_16_8_2_2,0.9563027002558898
0_16_8_2_3,0.9616461033952983
0_16_8_3_0,0.9903345462797573
0_16_8_3_1,0.9710520909277877
0_16_8_3_2,0.9568071563564142
0_16_8_3_3,0.962317985925121
0_16_9_0_0,0.9999999940439608
0_16_9_0_1,0.8983213947208565
0_16_9_0_2,0.9999999915966163
0_16_9_0_3,0.9999999884385463
0_16_9_1_0,0.9999999927461298
0_16_9_1_1,0.9964198461426069
0_16_9_1_2,0.9933079261882233
0_16_9_1_3,0.9914575514906332
0_16_9_2_0,0.9789924431947258
0_16_9_2_1,0.992837320703176
0_16_9_2_2,0.9949251026345672
0_16_9_2_3,0.9918734622493405
0_16_9_3_0,0.9918988337305643
0_16_9_3_1,0.9952538047612007
0_16_9_3_2,0.9909091177321692
0_16_9_3_3,0.9909604687259779
0_17_0_0_0,5.333982551841447e-18
0_17_0_0_1,1.0566246372736436e-08
0_17_0_0_2,4.6863945709880795e-11
0_17_0_0_3,3.898878806851168e-12
0_17_0_1_0,1.9018755254901132e-14
0_17_0_1_1,4.6942168409024536e-09
0_17_0_1_2,2.3267654767654806e-09
0_17_0_1_3,5.3342494442492014e-09
0_17_0_2_0,7.084278318753143e-11
0_17_0_2_1,1.5662779711795616e-09
0_17_0_2_2,1.3634744969307512e-08
0_17_0_2_3,6.345243280723819e-09
0_17_0_3_0,2.3859100358736317e-09
0_17_0_3_1,1.9016136362420037e-08
0_17_0_3_2,1.794429262064031e-08
0_17_0_3_3,1.631144244252034e-08
0_17_10_0_0,0.9999998251117688
