model_name,steady_S,steady_Q,steady_L,steady_B
2_4_2_1_2,0.0,0.0,0.03532642651891457,0.9646735734810854
2_4_2_1_3,0.0,0.0,0.02865921175835564,0.9713407882416444
2_4_2_2_0,0.0,0.0,0.03057730731067781,0.9694226926893222
2_4_2_2_1,0.0,0.0,0.02815575749430505,0.971844242505695
2_4_2_2_2,0.0,0.0,0.02399791730695959,0.9760020826930405
2_4_2_2_3,0.0,0.0,0.029929127423954243,0.9700708725760459
2_4_2_3_0,0.0,0.0,0.027227218642275543,0.9727727813577245
2_4_2_3_1,0.0,0.0,0.025628121401151723,0.9743718785988483
2_4_2_3_2,0.0,0.0,0.025217898580411957,0.9747821014195881
2_4_2_3_3,0.0,0.0,0.02811975879642943,0.9718802412035705
2_4_3_0_0,0.0,0.0,0.0,1.0
2_4_3_0_1,0.0,0.0,0.0,1.0
2_4_3_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_3_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_3_1_0,0.0,0.0,0.021726943909303104,0.9782730560906969
2_4_3_1_1,0.0,0.0,0.027505366428890343,0.9724946335711097
2_4_3_1_2,0.0,0.0,0.034506651847649,0.965493348152351
2_4_3_1_3,0.0,0.0,0.027186346985103246,0.9728136530148968
2_4_3_2_0,0.0,0.0,0.03018795831195262,0.9698120416880474
2_4_3_2_1,0.0,0.0,0.02765342829846488,0.9723465717015352
2_4_3_2_2,0.0,0.0,0.02386004802214462,0.9761399519778554
2_4_3_2_3,0.0,0.0,0.02965973185345437,0.9703402681465456
2_4_3_3_0,0.0,0.0,0.0265311131289422,0.9734688868710578
2_4_3_3_1,0.0,0.0,0.025162300272129796,0.9748376997278703
2_4_3_3_2,0.0,0.0,0.025503326210837014,0.974496673789163
2_4_3_3_3,0.0,0.0,0.02765946137627058,0.9723405386237295
2_4_4_0_0,0.0,0.0,0.0,1.0
2_4_4_0_1,0.0,0.0,0.0,1.0
2_4_4_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_4_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_4_1_0,0.0,0.0,0.021894637509710813,0.9781053624902892
2_4_4_1_1,0.0,0.0,0.025737475875443973,0.974262524124556
2_4_4_1_2,0.0,0.0,0.033547460106512834,0.9664525398934871
2_4_4_1_3,0.0,0.0,0.027588276697739077,0.9724117233022609
2_4_4_2_0,0.0,0.0,0.027415850435322197,0.9725841495646778
2_4_4_2_1,0.0,0.0,0.02718035855596062,0.9728196414440394
2_4_4_2_2,0.0,0.0,0.024141864011931552,0.9758581359880685
2_4_4_2_3,0.0,0.0,0.029728598452876356,0.9702714015471237
2_4_4_3_0,0.0,0.0,0.027001636482819905,0.9729983635171802
2_4_4_3_1,0.0,0.0,0.02520389793976751,0.9747961020602325
2_4_4_3_2,0.0,0.0,0.024953145322700244,0.9750468546772998
2_4_4_3_3,0.0,0.0,0.02717410982067812,0.9728258901793219
2_4_5_0_0,0.0,0.0,0.0,1.0
2_4_5_0_1,0.0,0.0,0.0,1.0
2_4_5_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_5_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_5_1_0,0.0,0.0,0.02019075113962082,0.9798092488603791
2_4_5_1_1,0.0,0.0,0.02449520172646644,0.9755047982735335
2_4_5_1_2,0.0,0.0,1.0,0.0
2_4_5_1_3,0.0,0.0,0.02991835119612249,0.9700816488038775
2_4_5_2_0,0.0,0.0,0.02889644537537238,0.9711035546246276
2_4_5_2_1,0.0,0.0,0.028314346727432785,0.9716856532725672
2_4_5_2_2,0.0,0.0,0.02374597214129801,0.9762540278587021
2_4_5_2_3,0.0,0.0,0.029093181595006096,0.9709068184049939
2_4_5_3_0,0.0,0.0,0.024706079076989153,0.9752939209230108
2_4_5_3_1,0.0,0.0,0.028175962714687953,0.9718240372853121
2_4_5_3_2,0.0,0.0,0.025690112086254713,0.9743098879137452
2_4_5_3_3,0.0,0.0,0.026418982657317465,0.9735810173426825
2_4_6_0_0,0.0,0.0,0.0,1.0
2_4_6_0_1,0.0,0.0,0.0,1.0
2_4_6_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_6_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_6_1_0,0.0,0.0,1.0,0.0
2_4_6_1_1,0.0,0.0,0.02146268155282461,0.9785373184471754
2_4_6_1_2,0.0,0.0,1.0,0.0
2_4_6_1_3,0.0,0.0,0.025374757870249467,0.9746252421297505
2_4_6_2_0,0.0,0.0,1.0,0.0
2_4_6_2_1,0.0,0.0,0.01984518128721495,0.9801548187127851
2_4_6_2_2,0.0,0.0,0.023564478979394142,0.9764355210206059
2_4_6_2_3,0.0,0.0,0.02678402669174429,0.9732159733082557
2_4_6_3_0,0.0,0.0,0.023924922960853235,0.9760750770391468
2_4_6_3_1,0.0,0.0,0.02663693853091467,0.9733630614690854
2_4_6_3_2,0.0,0.0,0.02445568162115988,0.9755443183788401
2_4_6_3_3,0.0,0.0,0.02595185369874116,0.9740481463012589
2_4_7_0_0,0.0,0.0,0.0,1.0
2_4_7_0_1,0.0,0.0,0.0,1.0
2_4_7_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_7_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_7_1_0,0.0,0.0,1.0,0.0
2_4_7_1_1,0.0,0.0,1.0,0.0
2_4_7_1_2,0.0,0.0,1.0,0.0
2_4_7_1_3,0.0,0.0,1.0,0.0
2_4_7_2_0,0.0,0.0,1.0,0.0
2_4_7_2_1,0.0,0.0,1.0,0.0
2_4_7_2_2,0.0,0.0,1.0,0.0
2_4_7_2_3,0.0,0.0,1.0,0.0
2_4_7_3_0,0.0,0.0,1.0,0.0
2_4_7_3_1,0.0,0.0,1.0,0.0
2_4_7_3_2,0.0,0.0,1.0,0.0
2_4_7_3_3,0.0,0.0,1.0,0.0
2_4_8_0_0,0.0,0.0,0.0,1.0
2_4_8_0_1,0.0,0.0,0.0,1.0
2_4_8_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_8_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_8_1_0,0.007284611458054036,0.0901347233058133,0.007783849409912134,0.8947968158262205
2_4_8_1_1,0.002118560501029928,0.03338235877817972,0.021655538182134094,0.9428435425386562
2_4_8_1_2,0.0,0.0,1.0,0.0
2_4_8_1_3,0.004831074140491605,0.03196571707555404,0.013518432312208412,0.949684776471746
2_4_8_2_0,0.014161513212600119,0.07214702280249255,0.011342941867422933,0.9023485221174844
2_4_8_2_1,0.003971859171971552,0.03379395708777617,0.03670687621257169,0.9255273075276806
2_4_8_2_2,0.0002620824035121532,0.01418082686931596,0.01870031567780309,0.9668567750493688
2_4_8_2_3,0.0011113451660910488,0.02245484813958998,0.015195342521186438,0.9612384641731325
2_4_8_3_0,0.006806763207564078,0.04329165872401895,0.04963520120032162,0.9002663768680954
2_4_8_3_1,0.0,0.0,1.0,0.0
2_4_8_3_2,0.0015947577994379271,0.012063765392759612,0.025634218526788672,0.9607072582810138
2_4_8_3_3,0.002931827218698886,0.027456937095063867,0.06291366266290903,0.9066975730233282
2_4_9_0_0,0.0,0.0,0.0,1.0
2_4_9_0_1,0.0,0.0,0.0,1.0
2_4_9_0_2,0.0,0.0,0.03851312356744542,0.9614868764325546
2_4_9_0_3,0.0,0.012178952428628868,0.012178952428628868,0.9756420951427422
2_4_9_1_0,0.005692742523955834,0.04795513117470604,0.05830100466908782,0.8880511216322503
2_4_9_1_1,9.052383856404614e-05,0.031104897701285432,0.05635400285922116,0.9124505756009293
2_4_9_1_2,0.00473044161130951,0.08174640540043276,0.12675604316989245,0.7867671098183653
2_4_9_1_3,0.0015646502906032833,0.03036239100285781,0.08651121170171423,0.8815617470048247
2_4_9_2_0,0.00020606650025418161,0.08854302482951451,0.05492771376928534,0.856323194900946
2_4_9_2_1,0.000597780174734067,0.05199477397969354,0.06964841818861063,0.8777590276569618
2_4_9_2_2,0.00021404050673502517,0.03291411968515871,0.06703963411267345,0.8998322056954329
2_4_9_2_3,0.0,0.03646796002958794,0.01930079096499664,0.9442312490054154
2_4_9_3_0,0.0008772074432166167,0.02058104610479488,0.10693796033561996,0.8716037861163686
2_4_9_3_1,0.002940085633370002,0.05235739652164061,0.04532195419145956,0.8993805636535299
2_4_9_3_2,0.0011427320128543166,0.02212524324353606,0.10809460938503594,0.8686374153585736
2_4_9_3_3,0.003068384374249762,0.04200875972846608,0.11042682149376765,0.8444960344035165
2_5_0_0_0,0.0,0.0,0.0,1.0
2_5_0_0_1,0.0,0.0,0.0,1.0
2_5_0_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_0_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_0_1_0,0.0,0.0,0.028174510498086065,0.9718254895019139
2_5_0_1_1,0.0,0.0,0.034200655515566385,0.9657993444844336
2_5_0_1_2,0.0,0.0,0.03187160292543783,0.9681283970745622
2_5_0_1_3,0.0,0.0,0.037595824474319084,0.9624041755256809
2_5_0_2_0,0.0,0.0,0.0363852680538132,0.9636147319461869
2_5_0_2_1,0.0,0.0,0.036686650007768905,0.9633133499922311
2_5_0_2_2,0.0,0.0,0.0,1.0
2_5_0_2_3,0.0,0.0,0.03924549363079291,0.9607545063692071
2_5_0_3_0,0.0,0.0,0.03688184865358566,0.9631181513464143
2_5_0_3_1,0.0,0.0,0.03635065319169361,0.9636493468083064
2_5_0_3_2,0.0,0.0,0.03765297829808916,0.9623470217019108
2_5_0_3_3,0.0,0.0,0.03673428635504766,0.9632657136449523
2_5_10_0_0,0.0,0.0,0.0,1.0
2_5_10_0_1,0.0,0.0,0.0,1.0
2_5_10_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_10_0_3,6.391017606571765e-06,0.004314450926696304,0.12935420042657267,0.8663249576291245
2_5_10_1_0,0.0,0.06292691380628868,0.06161469546512088,0.8754583907285904
2_5_10_1_1,0.0009151113083554924,0.048466802474217176,0.1644073030166057,0.7862107832008216
2_5_10_1_2,0.0034499010952142857,0.09814922971075551,0.27570646070840443,0.6226944084856257
2_5_10_1_3,0.006991774509144389,0.044320904249965556,0.5823748480369889,0.36631247320390115
2_5_10_2_0,0.0015214311864129443,0.08973907035964203,0.15497286237078567,0.7537666360831594
2_5_10_2_1,0.0006288907656602665,0.0685235162127552,0.22142438617862312,0.7094232068429615
2_5_10_2_2,0.0007560350888555787,0.0429498353447518,0.15801405560431667,0.798280073962076
2_5_10_2_3,0.00328364668738236,0.06979327376480754,0.20920902540512143,0.7177140541426887
2_5_10_3_0,0.0,0.010794890620708309,0.20390953018639024,0.7852955791929015
2_5_10_3_1,0.0022210126112259644,0.05888364723534741,0.19877560191228885,0.7401197382411377
2_5_10_3_2,0.003365075254900372,0.0392187564539846,0.3195803419749954,0.6378358263161197
2_5_10_3_3,0.00965933530566984,0.07539716193820563,0.31586657521163364,0.5990769275444908
2_5_1_0_0,0.0,0.0,0.0,1.0
2_5_1_0_1,0.0,0.0,0.0,1.0
2_5_1_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_1_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_1_1_0,0.0,0.0,0.028174510498086065,0.9718254895019139
2_5_1_1_1,0.0,0.0,0.03359031184054581,0.9664096881594542
2_5_1_1_2,0.0,0.0,0.031425081638511064,0.9685749183614889
2_5_1_1_3,0.0,0.0,0.03672992495551061,0.9632700750444894
2_5_1_2_0,0.0,0.0,0.03299360114177257,0.9670063988582275
2_5_1_2_1,0.0,0.0,0.034542299032953964,0.9654577009670461
2_5_1_2_2,0.0,0.0,0.0,1.0
2_5_1_2_3,0.0,0.0,0.038066000644542054,0.961933999355458
2_5_1_3_0,0.0,0.0,0.03558265219478896,0.964417347805211
2_5_1_3_1,0.0,0.0,0.03598668677339132,0.9640133132266087
2_5_1_3_2,0.0,0.0,0.037711444974118144,0.962288555025882
2_5_1_3_3,0.0,0.0,0.03607218035106828,0.9639278196489317
2_5_2_0_0,0.0,0.0,0.0,1.0
2_5_2_0_1,0.0,0.0,0.0,1.0
2_5_2_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_2_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_2_1_0,0.0,0.0,0.027320009045718942,0.972679990954281
2_5_2_1_1,0.0,0.0,0.03584307595956128,0.9641569240404387
2_5_2_1_2,0.0,0.0,0.02835120522216322,0.9716487947778368
2_5_2_1_3,0.0,0.0,0.03529158128295616,0.9647084187170438
2_5_2_2_0,0.0,0.0,0.0355171560206262,0.9644828439793738
2_5_2_2_1,0.0,0.0,0.03333556401485223,0.9666644359851477
2_5_2_2_2,0.0,0.0,0.0,1.0
2_5_2_2_3,0.0,0.0,0.03750779066003246,0.9624922093399675
2_5_2_3_0,0.0,0.0,0.031713294325956,0.968286705674044
2_5_2_3_1,0.0,0.0,0.03484064104544219,0.9651593589545578
2_5_2_3_2,0.0,0.0,0.03680965557228126,0.9631903444277188
2_5_2_3_3,0.0,0.0,0.034969058364605295,0.9650309416353947
2_5_3_0_0,0.0,0.0,0.0,1.0
2_5_3_0_1,0.0,0.0,0.0,1.0
2_5_3_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_3_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_3_1_0,0.0,0.0,0.027587158926344127,0.9724128410736559
2_5_3_1_1,0.0,0.0,0.03611573493952885,0.9638842650604712
2_5_3_1_2,0.0,0.0,0.025744782629194253,0.9742552173708058
2_5_3_1_3,0.0,0.0,0.033334346888585,0.9666656531114151
2_5_3_2_0,0.0,0.0,0.02898155280124683,0.9710184471987532
2_5_3_2_1,0.0,0.0,0.029849746454778402,0.9701502535452217
2_5_3_2_2,0.0,0.0,0.0,1.0
2_5_3_2_3,0.0,0.0,0.0351322341155275,0.9648677658844725
2_5_3_3_0,0.0,0.0,0.026352350137686675,0.9736476498623133
2_5_3_3_1,0.0,0.0,0.03267339287156488,0.9673266071284351
2_5_3_3_2,0.0,0.0,0.03528954032565941,0.9647104596743407
2_5_3_3_3,0.0,0.0,0.03390722981998765,0.9660927701800124
2_5_4_0_0,0.0,0.0,0.0,1.0
2_5_4_0_1,0.0,0.0,0.0,1.0
2_5_4_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_4_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_4_1_0,0.0,0.0,0.023801661213626146,0.9761983387863739
2_5_4_1_1,0.0,0.0,0.03565389512427724,0.9643461048757228
2_5_4_1_2,0.0,0.0,0.01900565764146481,0.9809943423585352
2_5_4_1_3,0.0,0.0,0.03071699396201821,0.9692830060379818
2_5_4_2_0,0.0,0.0,0.02325050975078814,0.9767494902492119
2_5_4_2_1,0.0,0.0,0.02411917606858769,0.9758808239314123
2_5_4_2_2,0.0,0.0,0.0,1.0
2_5_4_2_3,0.0,0.0,0.03072326021975464,0.9692767397802453
2_5_4_3_0,0.0,0.0,0.025194365048773714,0.9748056349512263
2_5_4_3_1,0.0,0.0,0.030429663676234387,0.9695703363237657
2_5_4_3_2,0.0,0.0,0.03305904659139902,0.9669409534086011
2_5_4_3_3,0.0,0.0,0.030916268972809618,0.9690837310271904
2_5_5_0_0,0.0,0.0,0.0,1.0
2_5_5_0_1,0.0,0.0,0.0,1.0
2_5_5_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_5_0_3,0.0,0.02817146335664337,0.02817146335664337,0.9436570732867132
2_5_5_1_0,0.0,0.0,0.02396784078558593,0.9760321592144141
2_5_5_1_1,0.0,0.0,1.0,0.0
2_5_5_1_2,0.0,0.0,1.0,0.0
2_5_5_1_3,0.0,0.0,0.02566591484925844,0.9743340851507416
2_5_5_2_0,0.0,0.0,1.0,0.0
2_5_5_2_1,0.0,0.0,1.0,0.0
2_5_5_2_2,0.0,0.0,0.0,1.0
2_5_5_2_3,0.0,0.0,1.0,0.0
2_5_5_3_0,0.0,0.0,0.016952925483271063,0.9830470745167289
2_5_5_3_1,0.0,0.0,1.0,0.0
2_5_5_3_2,0.0,0.0,0.030206421699596357,0.9697935783004037
2_5_5_3_3,0.0,0.0,0.02789173550898281,0.9721082644910172
2_5_6_0_0,0.0,0.0,0.0,1.0
2_5_6_0_1,0.0,0.0,0.0,1.0
2_5_6_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_6_0_3,0.0,0.004654380163070208,0.004654380163070211,0.9906912396738595
2_5_6_1_0,0.0,0.0,1.0,0.0
2_5_6_1_1,0.0,0.0,1.0,0.0
2_5_6_1_2,0.0,0.0,1.0,0.0
2_5_6_1_3,0.0,0.0,1.0,0.0
2_5_6_2_0,0.0,0.0,1.0,0.0
2_5_6_2_1,0.0,0.0,1.0,0.0
2_5_6_2_2,0.00031787397670307723,0.0,0.00215646090816993,0.997525665115127
2_5_6_2_3,0.0,0.0,1.0,0.0
2_5_6_3_0,0.0,0.0,0.01376892400570079,0.9862310759942992
2_5_6_3_1,0.0,0.0,1.0,0.0
2_5_6_3_2,0.0,0.0,1.0,0.0
2_5_6_3_3,0.0,0.0,1.0,0.0
2_5_7_0_0,0.0,0.0,0.0,1.0
2_5_7_0_1,0.0,0.0,0.0,1.0
2_5_7_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_7_0_3,0.0,0.0,1.0,0.0
2_5_7_1_0,0.0,0.0,0.005011934556913412,0.9949880654430866
2_5_7_1_1,0.0,0.0,1.0,0.0
2_5_7_1_2,0.0,0.0,1.0,0.0
2_5_7_1_3,0.0,0.0,1.0,0.0
2_5_7_2_0,0.0,0.0,1.0,0.0
2_5_7_2_1,0.0,0.0,1.0,0.0
2_5_7_2_2,0.002717969890649664,0.007794793606087278,0.034936078670805636,0.9545511578324575
2_5_7_2_3,0.0,0.0,1.0,0.0
2_5_7_3_0,0.0,0.0,1.0,0.0
2_5_7_3_1,0.0,0.0,1.0,0.0
2_5_7_3_2,0.0,0.0,1.0,0.0
2_5_7_3_3,0.0,0.0,1.0,0.0
2_5_8_0_0,0.0,0.0,0.0,1.0
2_5_8_0_1,0.0,0.0,0.0,1.0
2_5_8_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_8_0_3,0.0005853336832272065,0.09009097863875626,0.00947403785211702,0.8998496498258995
2_5_8_1_0,0.0012816443014172939,0.07893534270169265,0.02238708221120431,0.8973959307856857
2_5_8_1_1,0.010128801116042297,0.07329481143434488,0.09566962098666963,0.8209067664629432
2_5_8_1_2,0.01828717703931889,0.10317438164744448,0.07801001885780626,0.8005284224554303
2_5_8_1_3,0.01990361103847365,0.05681701616845608,0.01739382022039153,0.9058855525726788
2_5_8_2_0,0.014737016038066982,0.08149122917110933,0.07848572697801534,0.8252860278128084
2_5_8_2_1,0.010876866492401787,0.06472122726455508,0.08992287598909537,0.8344790302539478
2_5_8_2_2,0.008685979185633286,0.05587828341942144,0.0627185939594673,0.8727171434354779
2_5_8_2_3,0.007243895363990955,0.05691902498257072,0.0795228429787709,0.8563142366746674
2_5_8_3_0,0.010132627892485833,0.05542241379359716,0.14493196770055713,0.7895129906133599
2_5_8_3_1,0.0030975613999166176,0.0447041594758978,0.09258371674105571,0.8596145623831299
2_5_8_3_2,0.007685122021113658,0.053248865439227466,0.09118155596964882,0.8478844565700101
2_5_8_3_3,0.002282913000379985,0.05737082649202937,0.03007484163268791,0.9102714188749027
2_5_9_0_0,0.0,0.0,0.0,1.0
2_5_9_0_1,0.0,0.0,0.0,1.0
2_5_9_0_2,0.028123152847781385,0.0,0.028123152847781385,0.9437536943044373
2_5_9_0_3,4.800991347325553e-06,0.015757366110464473,0.09319211828014853,0.8910457146180397
2_5_9_1_0,0.0,0.0671032743250445,0.06158135071901717,0.8713153749559384
2_5_9_1_1,0.001258392013638631,0.03959033113556644,0.17132014913202948,0.7878311277187655
2_5_9_1_2,0.0052396619563731895,0.08371824225504189,0.289357633287101,0.6216844625014839
2_5_9_1_3,0.0056347724848507,0.04060821748252815,0.4030937536117679,0.5506632564208532
2_5_9_2_0,0.003711074125308761,0.09268672154725315,0.1522056831638245,0.7513965211636136
2_5_9_2_1,0.0025536266840207144,0.06786183654241522,0.193252703421111,0.7363318333524531
2_5_9_2_2,0.003924355282134084,0.04083381700734046,0.11945344096264637,0.835788386747879
2_5_9_2_3,0.00537829295371097,0.06919440758558416,0.16384827092069085,0.761579028540014
2_5_9_3_0,0.0,0.005753462001177556,0.20111801822109243,0.79312851977773
2_5_9_3_1,0.0013534523141961717,0.053597025268147094,0.14048692485434786,0.8045625975633088
2_5_9_3_2,0.0013552088711775042,0.03073493026156484,0.20195056127644798,0.7659592995908097
2_5_9_3_3,0.008280110276879202,0.07200011911913849,0.18302289791331092,0.7366968726906714
2_6_0_0_0,0.0,0.0,0.0,1.0
2_6_0_0_1,0.0,0.0,0.0,1.0
2_6_0_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_0_0_3,0.0,0.0,0.03265399939302063,0.9673460006069794
2_6_0_1_0,0.0,0.0,0.036380805052348544,0.9636191949476515
2_6_0_1_1,0.0,0.0,0.03242704715776415,0.9675729528422359
2_6_0_1_2,0.0,0.0,0.0,1.0
2_6_0_1_3,0.0,0.0,0.0,1.0
2_6_0_2_0,0.0,0.0,0.03395690452907897,0.966043095470921
2_6_0_2_1,0.0,0.0,0.029148907872283095,0.9708510921277169
2_6_0_2_2,0.0,0.0,0.0,1.0
2_6_0_2_3,0.0,0.0,0.030720488669408963,0.969279511330591
2_6_0_3_0,0.0,0.0,0.030907302051660833,0.9690926979483392
2_6_0_3_1,0.0,0.0,0.03341878352472135,0.9665812164752786
2_6_0_3_2,0.0,0.0,0.03138448594691721,0.9686155140530828
2_6_0_3_3,0.0,0.0,0.0,1.0
2_6_10_0_0,0.0,0.0,0.0,1.0
2_6_10_0_1,0.0,0.0,0.0,1.0
2_6_10_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_10_0_3,0.00016319126114323014,0.0054078597186215886,0.13239823502409104,0.8620307139961442
2_6_10_1_0,0.000777328363834972,0.0601921120217552,0.16216968517821714,0.7768608744361927
2_6_10_1_1,0.000739312395588507,0.06522679847366718,0.16208437013211058,0.7719495189986337
2_6_10_1_2,0.0023743690190318675,0.1321272691377951,0.27276520211092653,0.5927331597322466
2_6_10_1_3,0.009536087486013513,0.05803227529144473,0.6218599542643993,0.3105716829581425
2_6_10_2_0,0.0,0.09433161132155056,0.19595373040763386,0.7097146582708156
2_6_10_2_1,0.005051077444950058,0.08086357628184639,0.3686520558121145,0.545433290461089
2_6_10_2_2,0.0077070495370716455,0.050452100105490304,0.4582527445219663,0.4835881058354718
2_6_10_2_3,0.00711866366268319,0.08052545017797483,0.46849787091466716,0.44385801524467483
2_6_10_3_0,0.0,0.024953944693888848,0.20799012638073183,0.7670559289253793
2_6_10_3_1,0.0034909038353134834,0.06070882121315839,0.356070843883927,0.5797294310676012
2_6_10_3_2,0.005292627813536911,0.04889083845731715,0.49504022727283775,0.45077630645630823
2_6_10_3_3,0.005670687527524967,0.07859146982700221,0.4513054760075261,0.46443236663794685
2_6_1_0_0,0.0,0.0,0.0,1.0
2_6_1_0_1,0.0,0.0,0.0,1.0
2_6_1_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_1_0_3,0.0,0.0,0.03265399939302063,0.9673460006069794
2_6_1_1_0,0.0,0.0,0.03763868478428606,0.962361315215714
2_6_1_1_1,0.0,0.0,0.030385311106685825,0.9696146888933141
2_6_1_1_2,0.0,0.0,0.0,1.0
2_6_1_1_3,0.0,0.0,0.0,1.0
2_6_1_2_0,0.0,0.0,0.03404903673374898,0.9659509632662511
2_6_1_2_1,0.0,0.0,0.028391300830229938,0.9716086991697701
2_6_1_2_2,0.0,0.0,0.0,1.0
2_6_1_2_3,0.0,0.0,0.025536615278690757,0.9744633847213092
2_6_1_3_0,0.0,0.0,0.0,1.0
2_6_1_3_1,0.0,0.0,0.03135909353185988,0.9686409064681402
2_6_1_3_2,0.0,0.0,0.03025005013140954,0.9697499498685905
2_6_1_3_3,0.0,0.0,0.0,1.0
2_6_2_0_0,0.0,0.0,0.0,1.0
2_6_2_0_1,0.0,0.0,0.0,1.0
2_6_2_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_2_0_3,0.0,0.0,0.03265399939302063,0.9673460006069794
2_6_2_1_0,0.0,0.0,0.032334191807175894,0.9676658081928241
2_6_2_1_1,0.0,0.0,0.02727359734709974,0.9727264026529002
2_6_2_1_2,0.0,0.0,0.0,1.0
2_6_2_1_3,0.0,0.0,0.0,1.0
2_6_2_2_0,0.0,0.0,0.025074809193936672,0.9749251908060633
2_6_2_2_1,0.0,0.0,0.02720289784171156,0.9727971021582884
2_6_2_2_2,0.0,0.0,0.0,1.0
2_6_2_2_3,0.0,0.0,0.026143676784965347,0.9738563232150347
2_6_2_3_0,0.0,0.0,0.0,1.0
2_6_2_3_1,0.0,0.0,0.027232063818822722,0.9727679361811773
2_6_2_3_2,0.0,0.0,0.027017612111248146,0.9729823878887519
2_6_2_3_3,0.0,0.0,0.0,1.0
2_6_3_0_0,0.0,0.0,0.0,1.0
2_6_3_0_1,0.0,0.0,0.0,1.0
2_6_3_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_3_0_3,0.0,0.0,0.03384828607459857,0.9661517139254014
2_6_3_1_0,0.0,0.0,1.0,0.0
2_6_3_1_1,0.0,0.0,0.01853141628388476,0.9814685837161152
2_6_3_1_2,0.0,0.0,0.0,1.0
2_6_3_1_3,0.0,0.0,0.0,1.0
2_6_3_2_0,0.0,0.0,0.020351069248210722,0.9796489307517893
2_6_3_2_1,0.0,0.0,0.02305259924296014,0.9769474007570399
2_6_3_2_2,0.0,0.0,0.0,1.0
2_6_3_2_3,0.0,0.0,0.022299598110960217,0.9777004018890398
2_6_3_3_0,0.0,0.0,0.0,1.0
2_6_3_3_1,0.0,0.0,0.025507990022062072,0.974492009977938
2_6_3_3_2,0.0,0.0,0.024626103370684,0.9753738966293161
2_6_3_3_3,0.0,0.0,0.0,1.0
2_6_4_0_0,0.0,0.0,0.0,1.0
2_6_4_0_1,0.0,0.0,0.0,1.0
2_6_4_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_4_0_3,0.0,0.0,0.02885634472657541,0.9711436552734246
2_6_4_1_0,0.0,0.0,1.0,0.0
2_6_4_1_1,0.0,0.0,1.0,0.0
2_6_4_1_2,0.0003015819052470065,0.0009981898642147968,1.4454213146147031e-05,0.998685774017392
2_6_4_1_3,8.262511067468898e-05,0.0001810855347623035,0.0005866269598810946,0.999149662394682
2_6_4_2_0,0.0,0.0,0.014933822519979103,0.9850661774800209
2_6_4_2_1,0.0,0.0,0.019864472044398847,0.9801355279556011
2_6_4_2_2,9.2786310507777e-06,4.708228457193728e-05,0.0004634970136918097,0.9994801420706855
2_6_4_2_3,0.0,0.0,1.0,0.0
2_6_4_3_0,0.0,0.0,0.0,1.0
2_6_4_3_1,0.0,0.0,1.0,0.0
2_6_4_3_2,0.0,0.0,0.02033498571676163,0.9796650142832384
2_6_4_3_3,0.00016377107446003672,0.0002826662873303522,0.005157858264820671,0.994395704373389
2_6_5_0_0,0.0,0.0,0.0,1.0
2_6_5_0_1,0.0,0.0,0.0,1.0
2_6_5_0_2,0.0,0.0,0.050885847110162405,0.9491141528898377
2_6_5_0_3,0.0,0.0,0.012598896300548787,0.9874011036994512
